SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,"DONNOE  ASSOCIATES, INC",$152.00 ,$0.00 ,$0.00 ,$152.00 ,1,0.04,"1,0",$152.00 ,4720 DUCKHORN DRIVE,,"SACRAMENTO, CA  95834     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,DoubleTree by Hilton Hotel Sac,$78.00 ,$0.00 ,$0.00 ,$78.00 ,2,0.08,"1,0",$39.00 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,DoubleTree by Hilton Hotel San,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,"0,0",$0.00 ,2050 Gateway Place,,"San Jose, CA  95110     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,Dymedex Consulting,$179.00 ,$9.57 ,$0.00 ,$188.57 ,1,0.04,"1,0",$179.00 ,1000 County Road E,Suite 240,"St. Paul, MN  55126     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EAGLE VIEW,$675.75 ,$0.00 ,$0.00 ,$675.75 ,5,0.2,"1,0",$135.15 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EAGLEVIEW TECHNOLOGY,$596.00 ,$66.30 ,$2.50 ,$664.80 ,4,0.16,"2,0",$149.00 ,X,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EATON,"$1,402.00 ",$0.00 ,($180.00),"$1,222.00 ",8,0.33,"3,0",$175.25 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EKOS,$169.00 ,$0.00 ,$0.00 ,$169.00 ,1,0.04,"1,0",$169.00 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,Embassy Suites McAllen,$312.00 ,$0.00 ,$6.18 ,$318.18 ,8,0.33,"4,0",$39.00 ,1800 South Second Street,,"McAllen, TX  78503     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,Embassy Suites Seattle - North,$39.00 ,$28.00 ,$0.00 ,$67.00 ,1,0.04,"2,0",$39.00 ,20610 44th Ave West,,"Lynnwood, WA  98036     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EMERSON,$159.00 ,$0.00 ,$0.00 ,$159.00 ,1,0.04,"1,0",$159.00 ,X,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EMERSON,$288.00 ,$0.00 ,$0.00 ,$288.00 ,2,0.08,"1,0",$144.00 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,Enetics Networks,$138.00 ,$0.00 ,$0.00 ,$138.00 ,1,0.04,"2,0",$138.00 ,4616 25th Avenue NE,,"Seattle, WA  98105     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EPOCH GROUP,$864.00 ,$58.69 ,$0.00 ,$922.69 ,6,0.25,"2,0",$144.00 ,X,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,EXP HRN NREF/LEISURE,"$6,766.19 ",$321.82 ,$43.02 ,"$7,131.03 ",62,2.53,"61,1",$109.13 ,10190 COVINGTON CROSS RD,,"LAS VEGAS, NV  89144     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,F C M TRAVEL SOLUTIONS,$586.00 ,$30.20 ,$25.00 ,$641.20 ,4,0.16,"2,0",$146.50 ,X,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,FAMILY RATE,$79.00 ,$0.00 ,$0.00 ,$79.00 ,1,0.04,"1,0",$79.00 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,FED ROOM LONG TERM,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,"0,0",$0.00 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,FEDROOMS,"$1,968.00 ",$106.24 ,($71.00),"$2,003.24 ",18,0.74,"6,0",$109.33 ,X,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,FEMA,$125.93 ,$0.00 ,$13.37 ,$139.30 ,1,0.04,"2,0",$125.93 ,,,,,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM DATE:,2/28/2014,SEABO - HILTON GARDEN INN SEATTLE BOTHELL,REPORT:,HSTCSTAT,BUSINESS DATE:,2/28/2014,RATE PLAN-MARKET-GROUP ACTIVITY REPORT,PAGE:,1,TIME:,2:23 PM,REQUESTED PERIOD: 1/1/2014 TO 1/31/2014,TYPE = COMPANY,FORMAT = STATISTICS TOTALS,MARKET CATEGORY = NOT SELECTED,LOCAL TRACKING = NOT SELECTED,RATE PLAN = NOT SELECTED,GROUP CODE = NOT SELECTED,ZIP CODE = NOT SELECTED,MAILING LIST = NOT SELECTED,HH TIER = NOT SELECTED,STATS CRITERIA = N/A,STATS OPTION = N/A,REQUESTED SORT = ALPHABETICALLY BY NAME,RM/STE,OUTLET,OTHER,TOTAL,# RM,%  OF,#OF,COMPANY NAME:,REVENUE,REVENUE,REVENUE,REVENUE,NTS,SOLD,GST,ADR,,FORD,$32.50 ,$0.00 ,$0.00 ,$32.50 ,2,0.08,"1,0",$16.25 ,20710 MANZANITA,,"YORBA LINDA, CA  92886     US",,REPORT TOTAL,"$322,190.70 ","$18,118.45 ",$505.67 ,"$340,814.82 ","2,447.00",100,"1,302,66",$131.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
